X,Y,OBJECTID,TLIGHTS_,TLIGHTS_ID,SITE_NO,SITE_NAME,SITE_TYPE,DIRECTORY,DIR_REF,D_ADDED,D_TOWNS,D_EDITED,D_REMOVED,LINK_MODE,STATUS,COMMENTS,MULTI,UFI,ARC_UFI
144.771263000175793,-37.864524999081141,37824,0,0,3477,RAILWAY BTW EPSOM & FITZROY,POS,M,053D10,0,0,0,0,,OPERATIONAL,DIDO,,0,0
144.777326999893063,-37.873194999210369,37825,0,0,3475,MERTON NR CENTRAL,FLASH PX,M,053F12,0,0,0,0,,OPERATIONAL,,,0,0
145.325300000419844,-38.103259999558617,37826,0,0,1395,LINSELL/SELANDRA,INT,M,134J3,0,0,0,0,,OPERATIONAL,PARTFCRT,,0,0
144.755429999670866,-37.777010998804379,37827,0,0,2681,ROBINSONS/HATCHLANDS,INT,M,025A11,0,0,0,0,,OPERATIONAL,,,0,0
144.736682999929172,-37.873012999474568,37828,0,0,5286,PRINCES FWY/EASTBOUND RAMP/FORSYTH,INT,M,203G12,0,0,0,0,,OPERATIONAL,,,0,0
144.862957000414895,-38.366936999213749,37829,0,0,501,POINT NEPEAN/TRUEMANS,INT,M,169E03,0,0,0,0,,OPERATIONAL,Bluetooth,,0,0
145.118372999831877,-37.683534999144932,37830,0,0,3339,DIAMOND CREEK/PLENTY RIVER,INT,M,11C8,0,0,0,0,,OPERATIONAL,,,0,0
145.181167000072321,-38.070487998745378,37831,0,0,1114,THOMPSON/EASTLINK,INT,M,098G06,0,0,0,0,,OPERATIONAL,"Bluetooth,RAMP SGN",,0,0
145.225292000462815,-38.000471998976288,37832,0,0,1122,DANDENONG SOUTH BYPASS/STH GIPPSLAND HWY,INT,M,095G01,0,0,0,0,,OPERATIONAL,,,0,0
145.219119999644022,-37.996656999488145,37833,0,0,1121,DANDENONG SOUTHERN BYPASS/DAND_FRANSTON,INT,M,090E12,0,0,0,0,,OPERATIONAL,,,0,0
145.20765600055384,-37.876900998762153,37834,0,0,1117,HIGH STREET/GEORGE,INT,M,072C01,0,0,0,0,,OPERATIONAL,,,0,0
144.608394000369032,-37.876376998881895,37835,0,0,1523,MANOR LAKES/ARMSTRONG,INT,M,204H1,0,0,0,0,,OPERATIONAL,,,0,0
144.864593000451634,-37.840508999305648,37836,0,0,2060,MASON STREET NR BLENHEIM RD,FLASH PX,M,055E03,0,0,0,0,,OPERATIONAL,,,0,0
144.847128000357799,-37.826696999373262,37837,0,0,2061,DUOSA RD NR LANGSHAW ST,FLASH PX,M,041B11,0,0,0,0,,OPERATIONAL,,,0,0
146.398703000108583,-38.236809998714342,37838,0,0,6665,MORWELL-TRARALGON/CHURCH,INT,V,340E06,0,0,0,0,,OPERATIONAL,,,0,0
144.982060999515483,-37.416701999196803,37839,0,0,5170,WALLAN-WHITTLESEA RD/ WINDHAM ST,INT,V,638 E9,0,0,0,0,,OPERATIONAL,,,0,0
145.185732999930821,-37.974170999220213,37840,0,0,954,CHANDLER/DOUGLAS/RAILWAY,INT,M,089H04,0,0,0,0,,OPERATIONAL,"Bluetooth,RAIL LNK",,0,0
145.300131000436238,-38.060285998942071,37841,0,0,1314,NARRE WARREN-CRANBOURNE NR HILLSMEADE,FIRE SIG,M,130D3,0,0,0,0,,OPERATIONAL,FIRE LNK,,0,0
144.668353999898784,-37.852599998674698,37842,0,0,1315,TARNEIT ROAD/BETHANY ROAD,INT,M,202A7,0,0,0,0,,OPERATIONAL,,,0,0
145.000410000453797,-37.811821999020424,37843,0,0,4824,CHURCH/ELIZABETH/BAKER,INT,M,2HB02,0,0,0,0,,OPERATIONAL,"FIRE LNK,RLC,TRAM PRI",,0,0
144.971088999969737,-37.835129999211631,37844,0,0,2405,PHE/ALBERT,INT,M,2KH03,0,0,0,0,,OPERATIONAL,"Bluetooth,PUFFIN,RLC",,0,0
145.046260000235804,-37.949483998917628,37845,0,0,2325,NEPEAN/HIGHETT/ROWANS,INT,M,077F09,0,0,0,0,,OPERATIONAL,"RLC,SRLC",,0,0
145.214606999630661,-37.990115998895654,37846,0,0,196,PHE/FOSTER,INT,M,090D08,0,0,0,0,,OPERATIONAL,"PARTFCRT,RLC",,0,0
145.253062999676388,-38.003783998855333,37847,0,0,270,STH GIPPS'D FWY/PHE,INT,M,091C12,0,0,0,0,,OPERATIONAL,"RLC,SRLC",,0,0
145.930812999932584,-38.163639999454283,37848,0,0,6305,WARRAGUL KORUMBURRA/ALFRED,INT,V,704 F7,0,0,0,0,,OPERATIONAL,,,0,0
145.938546999686423,-38.166239999220679,37849,0,0,6307,DROUIN WARRAGUL/NORMANBY,INT,V,704 G7,0,0,0,0,,OPERATIONAL,,,0,0
144.912794000057715,-37.629148999420181,37850,0,0,1568,AITKEN BOULEVARD / SILVESTER PARADE,INT,M,179 F5,0,0,0,0,,OPERATIONAL,,,0,0
144.00000000009311,-36.999999998832799,37851,0,0,2525,Victoria St bt Pilgrim St and Austin St,FLASH PX,M,42B6,0,0,0,0,,OPERATIONAL,,,0,0
144.864389000227277,-37.693700998963358,37852,0,0,1570,AIRPORT DRIVE / LINK ROAD,INT,M,5 F11,0,0,0,0,,OPERATIONAL,,,0,0
144.868939999686006,-37.686919998955837,37853,0,0,1572,MELROSE DR/WATSON DR/SPRINGBANK ST,INT,M,5 F10,0,0,0,0,,OPERATIONAL,,,0,0
146.592112999472022,-38.185489998987691,37854,0,0,6600,PHE/MINNIEDALE RD / WILMOT CRT,RBT MTR,V,98 B04,0,0,0,0,,OPERATIONAL,"RAIL LNK,RBT SIGS",,0,0
145.014147000325636,-37.820176999076303,37855,0,0,4806,BRIDGE NR YARRA,POS,M,2HH07,0,0,0,0,,OPERATIONAL,"ASB WARN,PUFFIN,TRAM PRI",,0,0
145.949323000473271,-38.479652999313977,37856,0,0,6702,Sth Gippsland Hwy / Nerrena Rd / Long St,INT,V,710 D10,0,0,0,0,,OPERATIONAL,,,0,0
144.793299999677629,-37.779099999120199,37857,0,0,40014,WRR EAST OF TILBURN GB,OH LANE,M,25J10,0,0,0,0,,OPERATIONAL,FSC DOJ,,0,0
144.802699999915774,-37.767199999442461,37858,0,0,40018,WRR WEST OF JONES CRK GB,OH LANE,M,26A7,0,0,0,0,,OPERATIONAL,FSC DOJ,,0,0
144.962256999872807,-37.812281999005492,37859,0,0,2906,ELIZABETH/LONSDALE,INT,M,2FD02,0,0,0,0,,OPERATIONAL,TRAM PRI,,0,0
145.1038529994876,-37.703732999506414,37860,0,0,1389,MAIN STREET WEST OF PARA ROAD,POS,M,20K02,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
145.230756999925347,-37.812705999349255,37861,0,0,1391,WARRANDYTE/EASTLAND SHOPPING,INT,M,49H07,0,0,0,0,,OPERATIONAL,PARTFCRT,,0,0
144.952229000495919,-37.80143799934897,37862,0,0,1772,Arden St/Court St/Chetwyn St/Wreckyn St,FLASH PX,M,2AK8,0,0,0,0,,OPERATIONAL,,,0,0
145.175434999672376,-37.994509999384469,37863,0,0,1118,DANDENONG SOUTHERN BYPASS/PERRY,INT,M,089E10,0,0,0,0,,OPERATIONAL,,,0,0
145.353318999486532,-37.75776399889758,37864,0,0,1250,MAROONDAH NR ANDERSON LILYDALE FIRE STAT,FIRE W/W,M,38 F5,0,0,0,0,,OPERATIONAL,FIRE LNK,,0,0
145.235241999913143,-37.812594999492369,37865,0,0,1256,MAROONDAH HWY NR LARISSA AV,POS,M,049 J8,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
144.300340000204869,-38.219199998839855,37866,0,0,5347,BAANIP BOULEVARD/GHAZEEPORE ROAD,INT,M,464 J11,0,0,0,0,,OPERATIONAL,,,0,0
145.287587000224761,-37.826033999215191,37867,0,0,631,DORSET/CANTERBURY,INT,M,051A11,0,0,0,0,,OPERATIONAL,"Bluetooth,RLC,SRLC",,0,0
145.095111000367751,-37.853349999085239,37868,0,0,3685,WARRIGAL/HIGHBURY,INT,M,060G07,0,0,0,0,,OPERATIONAL,"ASB WARN,FIRE LNK,RLC",,0,0
145.027642000101707,-37.790739998675591,37869,0,0,2822,CHANDLER HWY/EAST FWY E ON,INT,M,045B02,0,0,0,0,,OPERATIONAL,"Bluetooth,RLC",,0,0
145.144035999843794,-37.895182999058015,37870,0,0,264,MONASH/BLACKBURN,INT,M,070H06,0,0,0,0,,OPERATIONAL,"ASB WARN,BUS PRI,RAMP SGN,RLC",,0,0
145.037708999571691,-37.809986999200902,37871,0,0,4328,GLENFERRIE/WELLINGTON,INT,M,045D07,0,0,0,0,,OPERATIONAL,"RLC,TRAM PRI",,0,0
144.999416999718449,-37.739956999215686,37872,0,0,4783,ST GEORGES/CRAMER,INT,M,018F12,0,0,0,0,,OPERATIONAL,"RAIL QUE,RLC",,0,0
145.030716999670659,-37.61202299950638,37873,0,0,1320,EPPING/PINE PARK,INT,M,182C01,0,0,0,0,,OPERATIONAL,,,0,0
144.352349999637312,-38.149511998970887,37874,0,0,5019,CORIO-WAURN PONDS(LATROBE)/MYERS/ROEBUCK,INT,M,451K04,0,0,0,0,,OPERATIONAL,RLC,,0,0
144.311572000530845,-38.339330998938607,37875,0,0,5186,GREAT OCEAN ROAD /DIGGERS WAY/RACV ENTRY,INT,M,505J08,0,0,0,0,,OPERATIONAL,,,0,0
145.247834999547536,-37.926809999241499,37876,0,0,1538,WELLINGTON BTW LE JOHN  & CLAUSCEN,FIRE SIG,M,82B03,0,0,0,0,,OPERATIONAL,FIRE LNK,,0,0
143.123450000239643,-33.123449999309578,37877,0,0,1623,WGF WEST OF TODD (G6),OH LANE,M,0,0,0,0,0,,OPERATIONAL,"ESLS,LUMS,VSLS",,0,0
145.035119999577489,-37.975341998939591,37878,0,0,1342,RESERVE RD NR WOFF ST,POS,M,086D04,0,0,0,0,,OPERATIONAL,,,0,0
145.34217299958388,-38.040237999468893,37879,0,0,503,BERWICK-CRANBOURNE (CLYDE)/KANGAN,INT,M,111C10,0,0,0,0,,OPERATIONAL,PARTFCRT,,0,0
145.342449999698346,-38.038227999035854,37880,0,0,3178,CLYDE/ENTERPRISE,INT,M,111C09,0,0,0,0,,OPERATIONAL,"RAIL LNK,RAIL QUE",,0,0
144.887500999806264,-37.735401998936091,37881,0,0,1366,KEILOR NEAR ELSTONE AVE,POS,M,16A11,0,0,0,0,,OPERATIONAL,,,0,0
144.773402000445458,-37.726605999015497,37882,0,0,1392,TAYLORS/BRAESWOOD,INT,M,13E8,0,0,0,0,,OPERATIONAL,,,0,0
145.090011000143534,-37.883238998838401,37883,0,0,3681,MONASH/WARRIGAL,INT,M,069F03,0,0,0,0,,OPERATIONAL,"ASB WARN,Bluetooth,RAMP SGN,R",,0,0
144.895856999769961,-37.82179699927633,37884,0,0,3431,HYDE/FRANCIS,INT,M,042C10,0,0,0,0,,OPERATIONAL,"Bluetooth,PTS_SIGN,RLC",,0,0
145.109908999504427,-37.927428998670479,37885,0,0,2960,CENTRE/SPRINGS,INT,M,079A03,0,0,0,0,,OPERATIONAL,SRLC,,0,0
144.956373999613248,-37.801038999333521,37886,0,0,3157,Flemington Road/Carpark Access,INT,M,2B B9,0,0,0,0,,OPERATIONAL,,,0,0
145.393671000107929,-36.406987999272403,37887,0,0,6070,GVH/RIVERSIDE PLAZA ENTRANCE,INT,V,675 N3,0,0,0,0,,OPERATIONAL,,,0,0
144.920619999696356,-37.820811998750692,37888,0,0,4732,LORIMER/SALMON,INT,M,042H10,0,0,0,0,,OPERATIONAL,,,0,0
143.989329999555508,-38.243379999549042,37889,0,0,5335,PRINCES HIGHWAY WEST/HESSE STREET,INT,V,525 N2,0,0,0,0,,OPERATIONAL,,,0,0
143.983599999567474,-38.245119999063284,37890,0,0,5336,PRINCES HWY WEST/DEANS MARSH RD/MURRELL,INT,V,525 M3,0,0,0,0,,OPERATIONAL,,,0,0
145.249208999700102,-38.003298999080435,37891,0,0,1396,PRINCES/DOVETON,INT,M,91B12,0,0,0,0,,OPERATIONAL,,,0,0
145.008057999457634,-37.745768999399857,37892,0,0,3091,BELL/THE BELL CENTRE ACCESS,INT,M,030H02,0,0,0,0,,OPERATIONAL,,,0,0
145.162268000054866,-37.997372999538221,37893,0,0,1337,DANDENONG BYPASS/CHAPEL,INT,M,89C10,0,0,0,0,,OPERATIONAL,,,0,0
144.937138999935314,-37.784107999505572,37894,0,0,4630,MT ALEXANDER RD/TRAVANCORE,INT,M,29B12,0,0,0,0,,OPERATIONAL,TRAM PRI,,0,0
144.909388999681511,-37.748412998668762,37895,0,0,3528,LINCOLN near SPENCER,POS,M,28E2,0,0,0,0,,OPERATIONAL,,,0,0
145.029469000213624,-37.652101998788254,37896,0,0,1311,COOPER ST/ DAVISSON ST,INT,M,182C11,0,0,0,0,,OPERATIONAL,,,0,0
144.925245000453685,-37.787701998761712,37897,0,0,2500,RACECOURSE/SMITHFIELD,INT,M,042J01,0,0,0,0,,OPERATIONAL,"Bluetooth,TRAM PRI",,0,0
144.924546000401335,-37.795937999202771,37898,0,0,3403,KENSINGTON RD/ALTONA ST,INT,M,42 J3,0,0,0,0,,OPERATIONAL,,,0,0
145.115252999466463,-37.849738999540776,37899,0,0,2026,HOLLAND AVE NR BURWOOD HWY,POS,M,61B05,0,0,0,0,,OPERATIONAL,,,0,0
144.45350000055015,-37.24786399952589,37900,0,0,5939,KYNETON MAIN ROAD JENNINGS AND LAURISTON,POS,V,632 D5,0,0,0,0,,OPERATIONAL,PELICAN,,0,0
144.360660000117718,-38.165897999104288,37901,0,0,5187,BARWON/SWANSTON,INT,M,452B09,0,0,0,0,,OPERATIONAL,,,0,0
144.918337000291643,-37.678887999416354,37902,0,0,3641,PEARCEDALE PDE/SHOPPING CENTRE ACCESS RD,INT,M,6 G7,0,0,0,0,,OPERATIONAL,,,0,0
145.056695999967502,-37.831342999408648,37903,0,0,4040,BURKE/CAMBERWELL/RIVERSDALE,INT,M,059J01,0,0,0,0,,OPERATIONAL,"Bluetooth,TRAM PRI,UPS",,0,0
144.97266699964959,-37.784786998793543,37904,0,0,3444,RATHDOWNE ST NEAR RICHARDSON ST,FLASH PX,M,029 K12,0,0,0,0,,OPERATIONAL,,,0,0
145.342919999462111,-38.040423998889693,37905,0,0,1251,KANGAN DR (NEAR MCDONALDS ACCESS),POS,M,111C10,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
144.000000000366299,-37.999999999282814,37906,0,0,5351,SURF COAST HWY / ARMSTRONG BLVD,INT,M,479 G2,0,0,0,0,,OPERATIONAL,,,0,0
145.135101999605467,-37.751923999485918,37907,0,0,1529,FITZSIMONS NORTH OF PARKWOOD,POS,M,33G3,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
144.28250799984005,-36.750866999193896,37908,0,0,6217,BARNARD/MERCY,INT,V,607S04,0,0,0,0,,OPERATIONAL,,,0,0
145.113490000496427,-38.037570999017767,37909,0,0,1350,EDITHVALE ROAD NEAR FRENCH AVE,POS,M,93B9,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
144.695469999713055,-37.835019998889763,37910,0,0,5325,LEAKES/ SUNSET VIEWS,INT,M,202G02,0,0,0,0,,OPERATIONAL,,,0,0
145.342932999814053,-38.035789999380263,37911,0,0,3182,CLYDE RD/RESERVE ST,INT,M,111C09,0,0,0,0,,OPERATIONAL,,,0,0
145.343472000561945,-38.032942998857251,37912,0,0,3183,CLYDE RD/MANSFIELD RD/LANGMORE LANE,INT,M,111C08,0,0,0,0,,OPERATIONAL,,,0,0
145.266518000176262,-38.038505998778398,37913,0,0,1522,HALLAM NR IVAN,POS,M,96F09,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
144.919480999757297,-37.639440998953148,37914,0,0,2195,SOMERTON/MAGNOLIA,INT,M,179H08,0,0,0,0,,OPERATIONAL,,,0,0
144.318698999898004,-38.196890999251231,37915,0,0,5065,CORIO-WAURN PONDS/PIONEER/SOUTH VALLEY,INT,M,465C05,0,0,0,0,,OPERATIONAL,SRLC,,0,0
145.298725000554043,-37.80074899933652,37916,0,0,3573,Mt.Dandenong Rd btw Farnley St & Jarvis,POS,M,51 D05,0,0,0,0,,OPERATIONAL,"Bike Det,METER,PUFFIN",,0,0
145.176025999446438,-38.095415999091934,37917,0,0,1704,Frankston-Dandenong Rd / Yazaki Way,INT,M,100 F01,0,0,0,0,,OPERATIONAL,,,0,0
144.29999999953975,-38.199999998980971,37918,0,0,5353,SURF COAST HWY/WHITES RD/WARRALILY RD,INT,M,479 G3,0,0,0,0,,OPERATIONAL,,,0,0
144.95492600029462,-37.808479999047904,37919,0,0,1063,DUDLEY NR WILLIAM,POS,M,2BA12,0,0,0,0,,OPERATIONAL,"GWTT,PUFFIN,TRAM PRI",,0,0
145.0332699994959,-38.273186998680835,37920,0,0,2025,NEPEAN HWY/BALCOMBE G-SCHOOL ACC/BAY,INT,M,151C01,0,0,0,0,,OPERATIONAL,,,0,0
144.395481000065104,-38.022771999265764,37921,0,0,5156,PATULLOS/KEES,FLASH PX,M,422K05,0,0,0,0,,OPERATIONAL,,,0,0
145.209682999663329,-37.988424999060726,37922,0,0,1238,GEORGE/RUDDOCK,INT,M,91A C7,0,0,0,0,,OPERATIONAL,BUS PRI,,0,0
145.178487000253796,-38.070166999169182,37923,0,0,1245,THOMPSON RD/WORSLEY RD,INT,M,98 F6,0,0,0,0,,OPERATIONAL,,,0,0
145.181683999886587,-37.995346999410138,37924,0,0,1119,DANDENDONG SOUTH BYPASS/CHANDLER,INT,M,089G11,0,0,0,0,,OPERATIONAL,,,0,0
145.057824999551002,-37.885196999295474,37925,0,0,2442,KOORNANG/ARAWATTA,INT,M,068J03,0,0,0,0,,OPERATIONAL,,,0,0
145.157339000497188,-37.81274799911499,37926,0,0,1321,SURREY ROAD NR COOTAMUNDRA CR,POS,M,48A8,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
145.251125000536888,-38.0791229988913,37927,0,0,1331,THOMPSONS RD/MARRIOTT BIVD/MISSENS RD,INT,M,129B8,0,0,0,0,,OPERATIONAL,,,0,0
144.926905999881313,-37.772703998959791,37928,0,0,4206,MT ALEXANDER/ORMOND/MARIBYRNONG,INT,M,028J09,0,0,0,0,,OPERATIONAL,"RLC,SRLC,TRAM PRI",,0,0
144.958757999777276,-37.789878998879928,37929,0,0,4384,ROYAL/CEMETERY/MACARTHUR,INT,M,2BC02,0,0,0,0,,OPERATIONAL,"Bluetooth,RLC,SRLC,TRAM PRI,V",,0,0
144.974877000410373,-37.79795199888737,37930,0,0,3450,NICHOLSON/ELGIN/JOHNSTON,INT,M,2BK07,0,0,0,0,,OPERATIONAL,"Bluetooth,RLC,SRLC,TRAM PRI",,0,0
144.974833000191296,-37.811789999530845,37931,0,0,4450,MACARTHUR NR ST ANDREWS,POS,M,2FK02,0,0,0,0,,OPERATIONAL,"ASB WARN,PUFFIN,TRAM PRI",,0,0
145.144277000003797,-37.783834998749107,37932,0,0,1376,VICTORIA NR DOMAINE DR,POS,M,33J12,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
145.397945000279293,-38.057875998762952,37933,0,0,1506,PHE/TIMBERTOP,INT,M,214F2,0,0,0,0,,OPERATIONAL,Bike Det,,0,0
145.246038000485868,-37.848105999478669,37934,0,0,1535,STUD RD BETWEEN PHYLLIS AND LEONARD,POS,M,64 A5,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
145.097228000339044,-37.825945999029862,37935,0,0,3125,CANTERBURY/UNION,INT,M,046H11,0,0,0,0,,OPERATIONAL,"ASB WARN,PARTFCRT,RAIL QUE",,0,0
144.980304999894088,-37.849291998679782,37936,0,0,1243,ST KILDA RD NR HIGH ST,POS,M,2L C11,0,0,0,0,,OPERATIONAL,,,0,0
144.978360000258732,-37.843958999057101,37937,0,0,1241,ST KILDA RD NEAR COMMERCIAL RD,POS,M,2L B8,0,0,0,0,,OPERATIONAL,,,0,0
144.981431999997255,-37.852390999188614,37938,0,0,1242,ST KILDA RD NR UNION ST,POS,M,2P C01,0,0,0,0,,OPERATIONAL,,,0,0
144.333049000373961,-38.158228999456412,37939,0,0,5305,SHANNON/WEST FYANS,INT,M,451F07,0,0,0,0,,OPERATIONAL,,,0,0
144.848763999654523,-37.677153999233944,37940,0,0,2031,GRANTS ROAD / SERVICE ROAD,INT,M,5 B6,0,0,0,0,,OPERATIONAL,,,0,0
144.849349000401872,-37.677148999440043,37941,0,0,2032,GRANTS ROAD / TAXI PARKING ACCESS,INT,M,5 B6,0,0,0,0,,OPERATIONAL,,,0,0
145.296812000279658,-38.077199999305613,37942,0,0,1578,Narre Warren-Cranbourne Rd/Rosebank Dr,INT,M,130 C8,0,0,0,0,,OPERATIONAL,,,0,0
145.296812000279658,-38.077199999305613,37943,0,0,1579,Narre Warren-Cranbourne Rd/Casey Central,INT,M,130 C6,0,0,0,0,,OPERATIONAL,,,0,0
145.10734400044845,-38.0365049987291,37944,0,0,1592,Nepean Highway nr Denman Avenue,POS,M,92 K09,0,0,0,0,,OPERATIONAL,,,0,0
144.608430000019155,-36.494519999534425,37945,0,0,6219,Northern Hwy (Nr Cardwell St),POS,V,627 N3,0,0,0,0,,OPERATIONAL,,,0,0
144.934475999481748,-37.841404999344526,37946,0,0,3039,BEACH NR PRINCES,FLASH PX,M,2JB07,0,0,0,0,,OPERATIONAL,,,0,0
145.027580999974646,-37.917120998751088,37947,0,0,3167,Centre Rd near Milton St,POS,M,68 B12,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
144.939392999593508,-37.792553999532693,37948,0,0,1733,Boundary Road near Sutton Street,POS,M,002AD3,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
144.743499999953087,-37.354799999023015,37949,0,0,5997,Melbourne-Lancefield Rd Nr Regan Dr,POS,V,637 R4,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
144.980231000049429,-37.767346999181342,37950,0,0,4023,NICHOLSON/ARTHURTON/BLYTH,INT,M,030A07,0,0,0,0,,OPERATIONAL,"Bluetooth,TRAM PRI",,0,0
145.269985999452047,-38.022493998740309,37951,0,0,1148,HALLAM STH BTW WILLOW & CENTRE,POS,M,096G05,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
145.136852000396118,-37.684630999005755,37952,0,0,1168,AQUEDUCT RD NR ERINNE CT,POS,M,011G09,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
145.303790999903612,-37.933399999051872,37953,0,0,1147,LYSTERFIELD/WELLINGTON,INT,M,083D05,0,0,0,0,,OPERATIONAL,PTS_SIGN,,0,0
145.158807999650691,-38.180996999449903,37954,0,0,1297,GOLF LINKS/PENLINK,INT,M,103B12,0,0,0,0,,OPERATIONAL,RAMP SGN,,0,0
145.017861000467377,-37.908467998794251,37955,0,0,3546,HAWTHORN/UNION,INT,M,67K10,0,0,0,0,,OPERATIONAL,TRAM PRI,,0,0
145.078494999770385,-37.885400999293509,37956,0,0,2483,CHADSTONE SHOPPING CENTRE WEST MALL,INT,M,069D03,0,0,0,0,,OPERATIONAL,RBT SIGS,,0,0
144.676077999541604,-37.861861998883164,37957,0,0,1149,HOGANS ROAD / DOWLING AVENUE,INT,M,202C09,0,0,0,0,,OPERATIONAL,,,0,0
144.41107400007985,-38.175887998815263,37958,0,0,5167,BELLARINE HWY/RAIL TRAIL NR EARLS RD,POS,M,453 C11,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
144.72806400013593,-37.897344998972272,37959,0,0,1146,SNEYDES RD / BOARDWALK BLVD,INT,M,207E07,0,0,0,0,,OPERATIONAL,,,0,0
144.736151000526377,-37.747229999170337,37960,0,0,1172,CAROLINE SPRING BTW BRIDGEWATER/WENDOURE,POS,M,358F02,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
142.199712000424711,-36.714283999333325,37961,0,0,6413,FIREBRACE/ROBERTS,INT,V,544F05,0,0,0,0,,OPERATIONAL,,,0,0
144.707161999961357,-37.846066999030874,37962,0,0,5321,MORRIS/THOMAS CARR/SPRING HAVEN,INT,M,202K05,0,0,0,0,,OPERATIONAL,METER,,0,0
145.141348999561075,-38.159162999150425,37963,0,0,1239,HEATHERHILL NR HILLCREST,FLASH PX,M,102 H6,0,0,0,0,,OPERATIONAL,,,0,0
144.70880199976321,-37.836214999349764,37964,0,0,1218,LEAKES/MORRIS,INT,M,202K02,0,0,0,0,,OPERATIONAL,,,0,0
144.864064000516436,-37.824126999179249,37965,0,0,1632,WGF 150m West of Rail Reserve O/B,OH LANE,M,41,0,0,0,0,,OPERATIONAL,,,0,0
144.864064000516436,-37.824126999179249,37966,0,0,1633,WGF 150m West of Rail Reserve I/B,OH LANE,M,41,0,0,0,0,,OPERATIONAL,,,0,0
144.85823199963329,-37.824285999275467,37967,0,0,1634,WGF 150m East of Kyle Rd O/B,OH LANE,M,41,0,0,0,0,,OPERATIONAL,,,0,0
144.85823199963329,-37.824285999275467,37968,0,0,1635,WGF 50m East of Kyle Rd I/B,OH LANE,M,41,0,0,0,0,,OPERATIONAL,,,0,0
144.8583539999577,-37.824505999375369,37969,0,0,1636,WGF 150m East of Millers Rd Bridge O/B,OH LANE,M,41,0,0,0,0,,OPERATIONAL,,,0,0
144.8583539999577,-37.824505999375369,37970,0,0,1637,WGF 150m East of Millers Rd Bridge I/B,OH LANE,M,41,0,0,0,0,,OPERATIONAL,,,0,0
144.846734000184824,-37.824685999500574,37971,0,0,1639,WGF 100m West of Millers Rd Bridge O/B,OH LANE,M,41,0,0,0,0,,OPERATIONAL,,,0,0
144.846734000184824,-37.824685999500574,37972,0,0,1640,WGF 100m West of Millers Rd Bridge I/B,OH LANE,M,41,0,0,0,0,,OPERATIONAL,,,0,0
144.836011999630131,-37.825330999226665,37973,0,0,1641,WGF 350m East of Grieve Pde Bridge O/B,OH LANE,M,40,0,0,0,0,,OPERATIONAL,,,0,0
144.836011999630131,-37.825330999226665,37974,0,0,1642,WGF 350m East of Grieve Pde Bridge I/B,OH LANE,M,40,0,0,0,0,,OPERATIONAL,,,0,0
144.827375999459662,-37.825430999467372,37975,0,0,1643,WGF 500m East of Princes Hwy Bridge O/B,OH LANE,M,40,0,0,0,0,,OPERATIONAL,,,0,0
144.827375999459662,-37.825430999467372,37976,0,0,1644,WGF 300m East of Princes Hwy Bridge I/B,OH LANE,M,40,0,0,0,0,,OPERATIONAL,,,0,0
144.822731999667951,-37.82604899897256,37977,0,0,1645,WGF to M80 Exit Ramp,OH LANE,M,40,0,0,0,0,,OPERATIONAL,,,0,0
144.822731999667951,-37.82604899897256,37978,0,0,1646,WGF 50m East of Prince Hwy Bridge O/B,OH LANE,M,40,0,0,0,0,,OPERATIONAL,,,0,0
144.821747000079398,-37.825709998847984,37979,0,0,1647,WGF 30m East of Princes Hwy Bridge I/B,OH LANE,M,40,0,0,0,0,,OPERATIONAL,,,0,0
144.821747000079398,-37.825709998847984,37980,0,0,1648,M80 to WGF Entry Ramp,OH LANE,M,40,0,0,0,0,,OPERATIONAL,,,0,0
145.028763000519405,-37.808865999067464,37981,0,0,3663,DENMARK/WELLINGTON,INT,M,045B07,0,0,0,0,,OPERATIONAL,,,0,0
145.138000000510232,-38.044699999031955,37982,0,0,1575,Thames Promenade east of Fifth Avenue,POS,M,93G11,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
144.00000000009311,-36.999999998832799,37983,0,0,1581,AITKEN BLVD/ELEVATION BLVD/GOLF VIEW DR,INT,M,386 F10,0,0,0,0,,OPERATIONAL,,,0,0
144.618216999936095,-37.900476999397156,37984,0,0,1584,Black Forest Rd/Clitheroe Dv/Shipwright,INT,M,204 K8,0,0,0,0,,OPERATIONAL,,,0,0
144.886229000291394,-37.802416999425077,37985,0,0,2545,Geelong Rd Service Rd NR Buckley  St,FLASH PX,M,41 K5,0,0,0,0,,OPERATIONAL,,,0,0
